Site,Year,Zone,Esc,Order,SubWatNo,Type,MonYr,Year.factor,Shannon,Percent.Dominance,Percent.Oligochaeta,Percent.Chironomidae,Percent.Isopoda,Percent.Amphipoda,Percent.Coleoptera,Coleo.as.Elmidae,Trich.as.Hydropsychidae,Ephem.as.Baetidae,Percent.EPT,Percent.mEPT,Percent.ICHAEBO,EPT.Richness,Ephem.Richness,Percent.Ephem,Plec.Richness,Percent.Plec,Trich.Richness,Percent.Trich,EPT.per.EPT.and.Chir,Percent.Non.Chir.Dip,Percent.CIGH,Intolerants.Richness,Percent.Intolerants,HBI,CEFI,Percent.Predator,Percent.Scraper,Percent.Shredder,Percent.Filter,Percent.Gatherer,Scraper.to.Shredder.Collector,Percent.Clinger,Percent.Burrower,Percent.Sprawler,Burrower.to.Sprawler.Clinger,Henry,obs,abund
501130004,2008,M,Below,3,13,Tributary,10,2008,1.674240239,0.36,0.13,0.36,0,0.27,0.1,1,1,NA,0.03,0,0.79,1,0,0,0,0,1,0.03,0.076923077,0.12195122,0,1,0.02,6.6,0.1784,0,0.1,0.02,0.33,0.36,-1.335001067,0.03,0.21,0.46,-0.84729786,Y,325,200
501130014,2008,M,Below,4,13,Tributary,10,2008,1.998870931,0.305454545,0.029090909,0.098585859,0.069494949,0.242424242,0.305454545,1,0.307692308,1,0.006868687,0.003636364,0.442828283,5,1,0.001616162,0,0,4,0.005252525,0.0651341,0.046875,0.225454545,5,0.008484848,5.826790773,0.29488,0.006464646,0.367676768,0.001616162,0.001616162,0.193939394,0.631359693,0.133737374,0.115151515,0.407272727,-1.547189165,Y,326,2475
501150001,2008,U,Above,5,15,Tributary,10,2008,2.043221087,0.246077622,0.001651528,0.246077622,0,0.249380677,0.041288192,1,0.655172414,0.618090452,0.426094137,0.160198183,0.76300578,12,4,0.328654005,1,0.001651528,7,0.095788604,0.633906634,0.032467532,0.004954583,11,0.175887696,5.446738233,0.352091503,0.025598679,0.052848885,0.008257638,0.090834021,0.55821635,-2.371994544,0.227085054,0.004954583,0.287365813,-4.64278705,Y,327,1211
501150005,2008,U,Above,4,15,Tributary,10,2008,1.692079653,0.496551724,0,0.496551724,0,0,0.15862069,0.956521739,0.833333333,0,0.206896552,0.068965517,0.634482759,6,2,0.04137931,0,0,4,0.165517241,0.294117647,0.076923077,0.006896552,7,0.110344828,5.434482759,0.317307692,0.027586207,0.165517241,0.034482759,0.172413793,0.517241379,-1.203972804,0.213793103,0.103448276,0.655172414,-2.128231706,Y,328,145
501160001,2008,U,Above,4,16,Tributary,10,2008,1.796068314,0.352286774,0,0.352286774,0.249690977,0,0.137206428,0.990990991,0.5,0.988888889,0.148331273,0.019777503,0.73053152,7,2,0.111248455,0,0,5,0.037082818,0.296296296,0.206128134,0.26328801,8,0.0407911,6.196538937,0.323304813,0.00618047,0.156983931,0.018541409,0.09394314,0.462299135,-1.119392257,0.302843016,0.024721879,0.493201483,-3.471966453,Y,329,1618
501160004,2008,U,Above,3,16,Tributary,10,2008,1.493007964,0.574297189,0.086345382,0.574297189,0,0,0.0562249,0.857142857,NA,NA,0,0,0.66064257,0,0,0,0,0,0,0,0,0.043478261,0.098393574,2,0.042168675,5.997991968,0.317189542,0.064257028,0.138554217,0,0.004016064,0.586345382,-1.442647298,0.090361446,0.267068273,0.62248996,-0.981768661,Y,330,996
501160006,2008,U,Above,3,16,Tributary,10,2008,1.999422226,0.323684211,0,0.202631579,0,0,0.328947368,0.984,1,0.653061224,0.373684211,0.113157895,0.463157895,5,3,0.257894737,1,0.023684211,1,0.092105263,0.648401826,0.163043478,0.015789474,7,0.173684211,5.181578947,0.323947896,0.073684211,0.371052632,0.021052632,0.094736842,0.434210526,-0.204531704,0.257894737,0.042105263,0.528947368,-2.927854851,Y,331,760
501170001,2008,U,Above,5,17,Tributary,10,2008,2.105687455,0.408841733,0,0.190274094,0,0,0.421573828,0.969798658,0.349753695,0.415130941,0.336693192,0.210786914,0.316180371,14,6,0.182316534,1,0.010786914,7,0.143589744,0.638926174,0.070008643,0.000707339,15,0.229531388,4.965870911,0.309059829,0.045092838,0.485941645,0.025641026,0.093899204,0.331741821,0.307280936,0.221220159,0.075862069,0.600530504,-2.38252021,Y,332,5655
501170003,2008,U,Above,3,17,Tributary,10,2008,1.947470496,0.447368421,0.013157895,0.131578947,0,0.447368421,0.052631579,1,0.5,1,0.157894737,0.065789474,0.684210526,4,1,0.078947368,1,0.052631579,2,0.026315789,0.545454545,0.545454545,0.013157895,4,0.144736842,6.381578947,0.153125,0.026315789,0.065789474,0.131578947,0.526315789,0.210526316,-1.648658626,0.078947368,0.131578947,0.184210526,-0.693147181,Y,333,304
501180001,2008,U,Above,6,18,Tributary,10,2008,2.102371067,0.283967391,0,0.278532609,0,0.006793478,0.129076087,1,0.216216216,0.647058824,0.542119565,0.236413043,0.591032609,13,6,0.438858696,1,0.002717391,6,0.100543478,0.660596026,0.088888889,0.001358696,11,0.158967391,5.330612245,0.337251337,0.019021739,0.19701087,0.002717391,0.09375,0.623641304,-1.156664301,0.190217391,0.048913043,0.410326087,-2.507790944,Y,334,2944
501180002,2008,U,Above,6,18,Tributary,10,2008,2.12530346,0.350279851,0.004197761,0.350279851,0,0,0.128264925,0.996363636,0.539961014,0.667396061,0.452891791,0.181436567,0.625932836,15,6,0.213152985,1,0.000466418,8,0.239272388,0.56387921,0.094089264,0.000466418,14,0.188782649,5.229244403,0.332370821,0.015741604,0.197761194,0.036380597,0.152985075,0.536380597,-1.063408653,0.251282649,0.118586754,0.478078358,-1.816524027,Y,335,8576
501180003,2008,U,Above,6,18,Tributary,10,2008,1.970944265,0.31710442,0,0.115951313,0.00256246,0,0.208199872,0.996923077,0.791666667,0.849056604,0.593209481,0.105701473,0.606021781,13,5,0.373478539,1,0.004484305,7,0.215246637,0.836495032,0.355871886,0.01537476,13,0.114029468,5.217307692,0.357358795,0.005765535,0.256245996,0.0128123,0.229980782,0.453555413,-0.598836501,0.253683536,0.037796284,0.32351057,-2.725967814,Y,336,6244
501180006,2008,U,Above,6,18,Tributary,10,2008,2.244162862,0.247038917,0,0.247038917,0.004512126,0,0.119571348,1,0.605797101,0.472834068,0.583897349,0.284404963,0.551043429,12,6,0.384094755,1,0.005217146,5,0.194585448,0.702698116,0.060085837,0.014100395,10,0.245910886,4.968697124,0.359085789,0.029892837,0.203045685,0,0.133671743,0.467005076,-0.832909123,0.400874224,0.031725888,0.371686407,-3.192577479,Y,337,7092
501180007,2008,U,Above,6,18,Tributary,10,2008,2.18461789,0.255048409,0.001106501,0.199723375,0.008852006,0,0.109543568,1,0.778059072,0.49978605,0.658782849,0.242185339,0.626279391,13,5,0.323236515,1,0.007745505,7,0.32780083,0.767359433,0.032171582,0.014384509,12,0.205532503,4.964591978,0.361558503,0.020885201,0.169847856,0.004426003,0.302489627,0.379529737,-0.815624213,0.463762102,0.017150761,0.309266943,-3.808274094,Y,338,7230
501190001,2008,U,Above,3,19,Tributary,10,2008,1.557068414,0.397306397,0.057239057,0.269360269,0,0.407407407,0.228956229,0.794117647,NA,NA,0,0,0.734006734,0,0,0,0,0,0,0,0,0.036144578,0.006734007,0,0,6.670068027,0.154,0,0.181818182,0,0.407407407,0.276094276,-0.417735201,0,0.067340067,0.498316498,-2.00148,Y,339,1188
501190008,2008,U,Above,4,19,Tributary,10,2008,1.625784945,0.555584082,0.001026958,0.102182285,0.029781772,0.064698331,0.098074454,0.937172775,0.37037037,1,0.090885751,0.00872914,0.279845956,5,1,0.077021823,0,0,4,0.013863928,0.470744681,0.845376845,0.075994865,5,0.006931964,5.423620026,0.375321932,0.006418485,0.091912709,0.004107831,0.602824134,0.225417202,-0.915172789,0.045699615,0.007445443,0.200256739,-3.497551948,Y,340,3895
501190009,2008,U,Above,2,19,Tributary,10,2008,1.585826075,0.507066139,0.197851894,0.507066139,0.033917467,0.004522329,0.032786885,0.965517241,0.181818182,1,0.016958734,0.01017524,0.750141323,4,1,0.004522329,0,0,3,0.012436405,0.03236246,0.072388831,0.105144149,3,0.011305822,6.486150367,0.31,0.023742227,0.104013567,0.009044658,0.016958734,0.51271905,-1.612693477,0.109666478,0.31656303,0.539853024,-0.718710494,Y,341,3538
501210003,2008,L,Below,2,21,Tributary,10,2008,1.084869051,0.62033195,0.031120332,0.026970954,0.62033195,0.056016598,0.002074689,1,1,1,0.255186722,0,0.989626556,2,1,0.253112033,0,0,1,0.002074689,0.904411765,0.1875,0.62033195,2,0.004149378,7.286307054,0.43,0.002074689,0.002074689,0.002074689,0.006224066,0.280082988,-4.912654886,0.622406639,0.03526971,0.029045643,-2.916179642,Y,342,482
501220002,2008,L,Below,3,22,Tributary,10,2008,1.508372032,0.341428571,0.222857143,0.341428571,0.125714286,0.001428571,0,NA,0.689655172,1,0.304285714,0.012857143,0.982857143,3,1,0.262857143,0,0,2,0.041428571,0.471238938,0.004166667,0.127142857,1,0.001428571,6.669527897,0.343353474,0,0.001428571,0.001428571,0.028571429,0.604285714,-6.049733455,0.168571429,0.224285714,0.341428571,-0.821489976,Y,343,700
501020001,2009,L,Below,2,2,Tributary,11,2009,1.034596602,0.712430427,0,0.047619048,0.712430427,0.128633271,0.005565863,0.888888889,1,1,0.088435374,0,0.97711812,2,1,0.060606061,0,0,1,0.027829314,0.65,0.259615385,0.712430427,1,0.000618429,7.388373531,0.43,0.014842301,0.004947434,0.000618429,0.029684601,0.108225108,-3.091042453,0.74025974,0.000618429,0.05318491,-7.156956365,Y,344,6468
501030003,2009,L,Below,2,3,Tributary,11,2009,0.237042455,0.955154765,0,0.016816963,0.955154765,0.000487448,0.001218621,1,1,1,0.019985377,0,0.992444553,2,1,0.000243724,0,0,1,0.019741652,0.543046358,0.265957447,0.955154765,0,0,7.883715261,NA,0,0.001218621,0,0.025834755,0.017060687,-2.63905733,0.974896417,0,0.018035584,NA,Y,345,16412
501040001,2009,L,Below,3,4,Tributary,11,2009,1.373825494,0.439983613,0.005325686,0.330192544,0.032773454,0,0.038508808,1,1,1,0.145022532,0,0.513314215,2,1,0.130274478,0,0,1,0.014748054,0.305172414,0.572186837,0.034412126,0,0,5.578990562,0.362030626,0.003277345,0.038508808,0,0.454731667,0.462105694,-2.48490665,0.04916018,0.006964359,0.369520688,-4.096303427,Y,346,2441
501040004,2009,L,Below,3,4,Tributary,11,2009,1.320551221,0.555592214,0.009567799,0.555592214,0,0.000659848,0.243483999,1,0.922330097,1,0.140547674,0.005278786,0.70108875,3,1,0.072583306,0,0,2,0.067964368,0.201895735,0.053932584,0.000659848,1,0.000329924,5.677994061,0.313745718,0.007588255,0.244143847,0.000329924,0.091718905,0.62817552,-0.945587101,0.073903002,0.023754536,0.799406137,-3.604516083,Y,347,3031
501050001,2009,L,Below,4,5,Tributary,11,2009,1.945734929,0.349844129,0.072739868,0.349844129,0.081052996,0.109456183,0.068583304,0.98989899,0.022222222,1,0.245237271,0.030481469,0.827848978,3,1,0.214063041,0,0,2,0.031174229,0.412107101,0.12173913,0.081745757,0,0,6.216538192,0.331887789,0.024246623,0.068583304,0,0.024939383,0.56390717,-2.106840516,0.112919986,0.078281954,0.437131971,-1.949695643,Y,348,2887
501050004,2009,L,Below,4,5,Tributary,11,2009,1.661156669,0.488888889,0.02962963,0.192592593,0.488888889,0.045679012,0.034567901,1,0.162162162,1,0.144444444,0.07654321,0.824691358,3,1,0.05308642,0,0,2,0.091358025,0.428571429,0,0.490123457,0,0,6.987639061,0.310417537,0,0.034567901,0,0.014814815,0.24691358,-1.966112856,0.580246914,0.080246914,0.227160494,-2.308720082,Y,349,1620
501050005,2009,L,Below,4,5,Tributary,11,2009,1.697623551,0.434082238,0.009325986,0.434082238,0.125476897,0.000847817,0.167443832,1,0.861892583,1,0.221704112,0.022891056,0.768545994,3,1,0.055955914,0,0,2,0.165748198,0.338073691,0.046554935,0.129292073,2,0.013988978,5.928783383,0.322240702,0.020771513,0.167867741,0.007206443,0.142857143,0.493429419,-1.092702605,0.291649004,0.030521407,0.615515049,-3.391894989,Y,350,4718
501050008,2009,L,Below,4,5,Tributary,11,2009,1.489917507,0.536447275,0.036093418,0.536447275,0.033262562,0,0.130927105,1,0.995391705,1,0.206652512,0.000707714,0.811748054,3,1,0.053078556,0,0,2,0.153573956,0.278095238,0.071078431,0.033970276,1,0.000707714,5.853503185,0.322641249,0.040339703,0.13163482,0.000707714,0.152866242,0.589525832,-1.500486729,0.187544232,0.053078556,0.706298655,-2.823757009,Y,351,5652
501060002,2009,L,Below,4,6,Tributary,11,2009,1.353139355,0.372434018,0,0.372434018,0.036168133,0,0.34115347,0.991404011,0.921161826,NA,0.235581623,0.018572825,0.625610948,2,0,0,0,0,2,0.235581623,0.387459807,0.035443038,0.036168133,3,0.013685239,5.48973607,0.317637232,0.004887586,0.34115347,0.009775171,0.217008798,0.372434018,-0.113635638,0.274682307,0.010752688,0.713587488,-4.520799946,Y,352,2046
501070003,2009,L,Below,4,7,Tributary,11,2009,0.949581847,0.787234043,0,0.787234043,0,0,0.059101655,0.96,0,0.523809524,0.052009456,0.026004728,0.813238771,3,2,0.04964539,0,0,1,0.002364066,0.061971831,0.087671233,0.002364066,3,0.092198582,5.728132388,0.308655462,0.042553191,0.082742317,0.047281324,0.009456265,0.813238771,-2.341805806,0.028368794,0.070921986,0.85106383,-2.517696473,Y,353,1692
501100001,2009,M,Below,5,10,Tributary,11,2009,1.775119232,0.324273883,0.030444419,0.203429371,0,0,0.324273883,1,0.815217391,0.297029703,0.402076286,0.129126327,0.506823749,6,2,0.094249388,1,0.007348653,3,0.300478246,0.664033905,0.145098039,0.003616004,6,0.162720168,4.993117126,0.329450877,0.008748396,0.38294646,0.03312726,0.245888254,0.297678759,0.14636303,0.377697422,0.064504841,0.528636417,-2.642667442,Y,354,8573
501100002,2009,M,Below,4,10,Tributary,11,2009,2.032174947,0.323743501,0,0.323743501,0.036741768,0.011091854,0.173483536,1,0.351236147,1,0.35372617,0.132582322,0.592720971,7,1,0.149740035,1,0.000693241,5,0.203292894,0.522128422,0.228099174,0.042287695,5,0.100693241,5.590467938,0.330549372,0.006239168,0.18457539,0.037435009,0.19202773,0.473483536,-1.018152175,0.24627383,0.037435009,0.502772964,-2.996195129,Y,355,5770
501110001,2009,M,Below,6,11,Tributary,11,2009,1.801396453,0.303041543,0.00111276,0.303041543,0.00111276,0.003709199,0.286350148,0.980569948,0.898959881,0.801169591,0.34272997,0.067507418,0.584198813,8,4,0.0634273,1,0.029673591,3,0.24962908,0.530729466,0.139320516,0.001947329,10,0.099128338,5.180823442,0.325105398,0.048590504,0.31203635,0.024944362,0.241097923,0.366097923,-0.225696012,0.299054154,0.038112018,0.589020772,-3.148526455,Y,356,10784
501110002,2009,M,Below,5,11,Tributary,11,2009,1.819085367,0.436162871,0,0.436162871,0,0,0.17805383,0.992248062,0.890410959,0.585365854,0.270531401,0.057971014,0.648723257,12,5,0.056590752,1,0.01242236,6,0.201518288,0.3828125,0.166226913,0.011042098,12,0.116287095,5.360248447,0.325490909,0.044513458,0.191856453,0.059351277,0.212560386,0.480331263,-1.034233627,0.229468599,0.077294686,0.634920635,-2.414397962,Y,357,2898
501110004,2009,M,Below,4,11,Tributary,11,2009,1.893723053,0.380377358,0,0.153962264,0.001509434,0,0.001509434,1,0.914700544,0.428571429,0.734339623,0.236226415,0.653584906,8,2,0.274716981,2,0.043773585,4,0.415849057,0.826677995,0.410404624,0.001509434,7,0.266415094,4.720754717,0.399780564,0.088301887,0.158490566,0.043773585,0.434716981,0.271698113,-0.688373902,0.616603774,0.030188679,0.156981132,-3.243568437,Y,358,1325
501110010,2009,M,Below,4,11,Tributary,11,2009,2.035167478,0.291925466,0.00621118,0.132505176,0,0,0.01863354,1,0.563535912,0.9,0.811594203,0.525879917,0.424430642,8,2,0.082815735,2,0.354037267,4,0.374741201,0.859649123,0.179487179,0,7,0.532091097,3.267080745,0.398873786,0.142857143,0.026915114,0.300207039,0.314699793,0.207039337,-2.936308853,0.734989648,0.01242236,0.163561077,-4.281285065,Y,359,483
501130002,2009,M,Below,3,13,Tributary,11,2009,2.182533622,0.288461538,0.009615385,0.288461538,0,0,0,NA,0.333333333,0.8,0.326923077,0.230769231,0.394230769,6,2,0.096153846,1,0.173076923,3,0.057692308,0.53125,0.433962264,0,7,0.355769231,4.326923077,0.352347826,0.096153846,0.028846154,0.259615385,0.125,0.365384615,-3.075774981,0.25,0.25,0.307692308,-0.802346473,Y,360,104
501130003,2009,M,Below,3,13,Tributary,11,2009,2.309229033,0.259259259,0.002314815,0.259259259,0,0,0.196759259,1,0.527472527,0.913043478,0.356481481,0.148148148,0.469907407,11,3,0.106481481,2,0.039351852,6,0.210648148,0.578947368,0.304347826,0.006944444,11,0.222222222,5.064814815,0.338589981,0.0625,0.233796296,0.064814815,0.243055556,0.356481481,-0.58888617,0.296296296,0.078703704,0.460648148,-2.263599646,Y,361,432
501130004,2009,M,Below,3,13,Tributary,11,2009,1.724732248,0.402985075,0.014925373,0.223880597,0,0.402985075,0.149253731,1,1,0.857142857,0.119402985,0.014925373,0.746268657,3,2,0.104477612,0,0,1,0.014925373,0.347826087,0.117647059,0,3,0.059701493,5.686567164,0.315714286,0.044776119,0.149253731,0.014925373,0.014925373,0.313432836,-0.78845736,0.029850746,0.089552239,0.373134328,-1.504077397,Y,362,67
501130014,2009,M,Below,4,13,Tributary,11,2009,1.958139901,0.305177112,0,0.305177112,0,0.04359673,0.305177112,1,0,1,0.04359673,0.032697548,0.359673025,2,1,0.010899183,0,0,1,0.032697548,0.125,0.125,0.166212534,3,0.065395095,5.465940054,0.307531381,0.032697548,0.449591281,0.021798365,0,0.337874659,0.223143551,0.188010899,0.114441417,0.621253406,-1.956062521,Y,363,367
501150001,2009,U,Above,5,15,Tributary,11,2009,1.751570602,0.38637852,0,0.047478716,0,0.179436804,0.047151277,0.972222222,0.703296703,0.64516129,0.718074656,0.247871644,0.697118533,8,4,0.598886706,0,0,4,0.11918795,0.93798118,0.064516129,0.002619515,9,0.251146038,4.877537656,0.425350224,0.01113294,0.064178127,0.000327439,0.105108055,0.435166994,-1.914819562,0.330386379,0.000327439,0.093647675,-7.166265974,Y,364,3054
501150005,2009,U,Above,4,15,Tributary,11,2009,1.386342632,0.523668639,0,0.523668639,0,0,0.286982249,0.979381443,0.9375,0.363636364,0.127218935,0.026627219,0.624260355,5,3,0.032544379,0,0,2,0.094674556,0.195454545,0.043243243,0,5,0.038461538,5.5,0.309651568,0.017751479,0.292899408,0.014792899,0.103550296,0.547337278,-0.651904222,0.115384615,0.050295858,0.807692308,-2.909789844,Y,365,338
501160001,2009,U,Above,4,16,Tributary,11,2009,1.946687585,0.294363257,0,0.208768267,0.093249826,0,0.294363257,1,0.61722488,1,0.331941545,0.055671538,0.5782881,6,1,0.186499652,0,0,5,0.145441893,0.613899614,0.2,0.107167711,5,0.081419624,5.54697286,0.326668475,0.03131524,0.310368824,0.028531663,0.135699374,0.395267919,-0.311499316,0.249826026,0.033402923,0.505219207,-3.118134255,Y,366,1437
501160004,2009,U,Above,3,16,Tributary,11,2009,1.554485474,0.453621347,0.005082592,0.453621347,0,0,0.298602287,0.957446809,0.972727273,0,0.1613723,0.025412961,0.594663278,4,1,0.021601017,0,0,3,0.139771283,0.262396694,0.016528926,0.042566709,6,0.034942821,5.516518424,0.313021243,0.034942821,0.315756036,0.003811944,0.138500635,0.487928844,-0.442981847,0.204574333,0.026683609,0.74205845,-3.568861781,Y,367,1574
501160006,2009,U,Above,3,16,Tributary,11,2009,1.658689915,0.422326833,0,0.254203093,0,0,0.425016812,0.993670886,0.96,0.196319018,0.251513114,0.100874243,0.404841964,7,2,0.109616678,1,0.007397445,4,0.134498991,0.497340426,0.172866521,0.00537996,9,0.128446537,5.154001345,0.309056261,0.018829859,0.431069267,0.022192334,0.1600538,0.363819771,0.110400061,0.243443174,0.029589778,0.676529926,-3.436915464,Y,368,1487
501170001,2009,U,Above,5,17,Tributary,11,2009,1.819501623,0.36673774,0,0.36673774,0,0,0.356076759,0.946107784,0.625,0.04494382,0.178571429,0.101812367,0.443496802,13,5,0.047441365,1,0.011727079,7,0.119402985,0.327468231,0.085106383,0.002132196,13,0.184434968,5.168443497,0.30694964,0.081556503,0.371002132,0.044776119,0.098614072,0.398720682,-0.17848278,0.203091684,0.046908316,0.712153518,-2.970997046,Y,369,1876
501170003,2009,U,Above,3,17,Tributary,11,2009,1.960746108,0.340248963,0,0.340248963,0,0.257261411,0.004149378,1,0.1875,0.944444444,0.248962656,0.165975104,0.680497925,7,2,0.074688797,1,0.107883817,4,0.066390041,0.422535211,0.293103448,0,6,0.203319502,5.241666667,0.336183575,0.070539419,0.004149378,0.157676349,0.049792531,0.414937759,-4.927253685,0.161825726,0.082987552,0.377593361,-1.871802177,Y,370,482
501180001,2009,U,Above,6,18,Tributary,11,2009,2.203192787,0.284037559,0.00312989,0.214397496,0.000782473,0.007042254,0.110328638,0.992907801,0.248730964,0.748453608,0.541471049,0.219092332,0.547730829,14,5,0.379499218,2,0.007824726,7,0.154147105,0.716356108,0.331707317,0.000782473,13,0.176838811,5.076682316,0.357634048,0.040688576,0.130672926,0.00312989,0.190923318,0.507824726,-1.363583317,0.233959311,0.023474178,0.323943662,-3.168284039,Y,371,2556
501180002,2009,U,Above,6,18,Tributary,11,2009,2.08767547,0.280754717,0.001509434,0.280754717,0.004528302,0,0.197735849,1,0.608895706,0.514084507,0.479119497,0.20591195,0.56,12,4,0.142893082,2,0.008176101,6,0.328050314,0.630524748,0.101449275,0.005031447,12,0.224150943,4.884025157,0.336559309,0.034339623,0.253081761,0.014716981,0.277232704,0.365283019,-0.40645865,0.36,0.060880503,0.478490566,-2.622690352,Y,372,7950
501180003,2009,U,Above,6,18,Tributary,11,2009,2.103217351,0.180338134,0,0.175954915,0.005635567,0,0.169067001,0.996296296,0.692307692,0.491891892,0.625234815,0.273951158,0.532874139,12,4,0.347526612,1,0.017219787,7,0.260488416,0.780382962,0.05704698,0.008140263,11,0.111458986,5.285848466,0.232887505,0.046336882,0.231058234,0.005009393,0.182216656,0.522855354,-0.826170314,0.265497808,0.201628053,0.355040701,-1.124162989,Y,373,3194
501180006,2009,U,Above,6,18,Tributary,11,2009,1.762475908,0.464088398,0,0.084379709,0.006027122,0,0.054244098,0.987654321,0.745964912,0.186598813,0.832747363,0.544282605,0.378871589,13,6,0.592164741,1,0.002009041,6,0.238573581,0.907995619,0.106382979,0.006696802,14,0.553490708,3.678888331,0.400162647,0.026787209,0.069646744,0.00133936,0.229700318,0.198225347,-1.052702587,0.717897204,0.016072325,0.143981249,-3.982015377,Y,374,5973
